[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
11.98103;4.1013255;45.921394;44.729153;3.5608099;5.1855073;6.931291;6.5352516;6.0338144;5.0807633;1.0305938;0.0;0
3.3591514;3.8487449;46.682755;43.975235;4.7872396;26.344893;35.425663;22.614944;46.257385;6.485935;0.5749161;0.0;0
8.923338;3.8771482;45.3263;31.576555;3.2070775;4.8801284;39.580345;28.296469;46.08779;1.0377318;0.97177416;0.0;0
6.0381136;4.453685;32.127155;30.397793;0.6016476;31.548433;27.285818;21.449099;5.313576;4.169957;0.74672073;0.0;0
2.817137;0.51247483;17.452099;47.56591;1.2955832;23.090109;14.165384;10.9934435;4.5264974;4.661043;1.0420737;0.0;0
10.4848175;3.5162387;46.3156;37.92275;1.9564846;27.877419;12.106412;11.2677555;9.664348;7.077336;0.6407182;0.0;0
3.729845;4.8465233;6.563578;34.32245;0.714252;32.623055;48.720226;25.740496;32.51902;9.164581;1.0686516;0.0;0
12.015479;2.9108882;8.855591;22.069168;4.2550435;12.892229;22.121277;1.2078183;15.4797535;5.95808;1.0203041;0.0;0
3.8090901;1.1648499;21.974463;24.457924;1.0530754;16.316294;26.181837;22.227934;12.389871;7.7305684;0.60390216;0.0;0
14.610101;4.9938936;14.541414;19.751595;0.7348003;24.362368;30.109203;2.144641;40.081696;6.6132207;0.76095116;0.0;0
4.307212;0.9559187;30.978775;47.34289;3.655855;28.532417;5.4812546;43.720177;12.572433;9.1441;0.6458455;0.0;0
17.97756;1.7442328;45.312447;32.086903;0.7214785;46.22049;4.524122;31.195524;48.040653;8.202463;0.5852267;0.0;0
1.0110824;0.94310474;24.806051;39.128;2.1105652;17.919203;10.307777;8.429324;22.20269;2.849411;0.73281103;0.0;0
10.678949;2.376113;27.916594;2.3413868;2.6259906;29.79065;3.7337887;38.544056;21.418402;2.6118815;0.8210971;0.0;0
6.742043;2.1524925;21.44512;42.695103;0.49312353;46.165985;44.974377;24.884508;47.209938;9.162993;0.7409476;0.0;0
4.8889923;2.5070803;35.524673;21.173096;2.823362;36.03242;7.8272014;25.77998;6.4464335;6.1757627;0.69901663;0.0;0
9.696254;4.6471186;5.4840946;36.989437;2.4528036;16.752922;11.715174;13.178301;6.1896667;4.771364;0.6967292;0.0;0
16.91938;2.4437895;2.9051993;2.4812531;3.3752398;21.027954;27.096863;19.990944;21.96186;7.151328;0.5966189;0.0;0
18.347906;2.621669;32.246254;44.746723;1.173815;43.999813;44.86211;43.96862;29.559809;3.1763039;0.6336476;0.0;0
6.413348;4.444742;26.976488;33.162357;1.8474828;22.165485;2.9270453;7.786422;25.64923;8.181655;0.81765157;0.0;0
3.5077507;4.107014;20.664223;23.14629;3.3323112;12.976165;11.190736;31.3735;47.768185;5.513552;0.59543914;0.0;0
14.542739;1.2746379;17.032637;15.526126;0.27442345;26.391994;36.008846;11.236516;49.66156;8.774323;0.99769163;0.0;0
11.848975;0.16333719;3.0644684;15.895695;0.66739523;9.706911;26.1994;22.517817;2.5228014;6.6151433;0.9416996;0.0;0
4.419815;3.184548;34.18753;15.518208;1.489404;29.31124;29.92866;26.884552;8.691314;2.9720721;1.0933123;0.0;0
15.3257675;4.239764;21.362642;6.98578;0.62114626;49.579334;1.3392134;6.5285916;27.90467;9.671862;0.6900446;0.0;0
10.6191435;2.8089654;22.540768;23.458572;0.2936111;48.47935;43.40686;4.386262;47.53143;4.323094;0.609437;0.0;0
13.241206;1.1347669;44.72552;22.947575;4.938174;30.883074;29.147667;24.460934;14.355457;7.7763643;0.5453101;0.0;0
7.507111;3.73264;37.00862;20.890865;2.3332238;44.370834;41.80121;20.76251;18.670147;2.9275682;0.7099739;0.0;0
9.062403;3.3807425;11.362436;35.303165;2.7150517;40.850063;48.20537;46.08927;11.937465;4.4622455;1.0525668;0.0;0
4.0166707;2.8686595;33.029743;21.280836;1.349034;47.558117;36.741993;35.05081;48.387547;7.5137043;0.8547175;0.0;0
15.252059;4.330347;7.0466385;4.905684;0.13766749;43.71826;2.0350192;44.892223;8.115903;7.1144624;1.0751245;0.0;0
3.5617208;3.9427876;10.106161;42.676952;3.7785485;45.041702;35.720707;46.451073;28.445887;9.42044;1.0484093;0.0;0
15.676901;3.3729653;35.850388;21.542492;3.6463897;11.862598;28.391798;1.4437437;1.6362269;8.079309;0.727845;0.0;0
16.061153;3.3573174;6.7315755;32.93664;4.8654494;8.321927;5.62521;44.053127;30.2828;3.579745;0.76275283;0.0;0
15.058719;3.3447928;14.3696;46.52987;0.20340021;2.676605;13.88614;47.94456;19.926414;8.701292;0.67961353;0.0;0
0.87874436;2.6733072;44.953983;38.48705;0.7714016;33.135643;8.857628;22.905827;28.499704;9.250158;0.9451459;0.0;0
5.8260975;2.3732162;37.046616;27.170544;3.5894911;46.708534;46.279648;31.981388;4.4725604;9.563918;0.8416343;0.0;0
9.632586;3.5770423;46.508247;27.478601;1.7173609;49.695576;39.866524;17.625877;5.007958;9.054368;0.5380532;0.0;0
12.113115;3.091423;44.15075;42.551785;0.41248834;42.690956;35.19227;5.38355;5.0659933;7.105993;1.0512056;0.0;0
18.424831;2.5009048;15.972681;41.2698;1.5746949;41.635017;38.28437;13.498937;41.841675;8.060243;0.9712923;0.0;0
7.8243165;0.72064066;31.802683;9.34331;0.52981293;26.184698;30.26168;4.4869356;36.346764;6.654601;1.059778;0.0;0
17.562954;3.5394511;19.245436;31.511803;4.204268;22.871927;42.835697;24.596146;6.854533;3.5372882;0.64967525;0.0;0
3.686871;3.265393;35.006664;43.352924;4.3969727;32.195667;11.816103;32.852554;16.144297;8.252909;0.9517953;0.0;0
7.7399697;1.7770172;17.748623;40.263718;3.2207606;1.6240202;12.899976;0.75869364;22.1034;2.6618984;0.88031363;0.0;0
1.5194992;1.8459835;0.5652099;6.673443;1.9894266;39.819016;29.791609;11.828748;5.3824654;4.597384;0.57390887;0.0;0
14.978541;1.3089397;5.1499414;22.066795;3.8670673;33.04544;40.601704;4.1515417;42.078705;3.7632616;0.65574235;0.0;0
3.437729;4.8133845;38.66511;26.152538;3.1947923;8.917427;41.87153;48.30426;18.46535;2.1354105;0.61505747;0.0;0
5.5118904;4.3149867;4.6582594;13.261573;3.9807117;31.966995;48.82453;40.254005;33.689285;8.089637;0.5920274;0.0;0
15.617048;2.8491402;30.171423;34.13522;2.603446;30.173738;38.2331;2.0339563;32.277794;4.983302;0.88963175;0.0;0
10.926976;2.0681005;42.960037;24.073212;4.79589;39.505997;12.020776;40.7924;45.757915;5.5063806;1.019633;0.0;0
0.77246803;3.7104437;37.184513;15.226681;1.5211651;41.955135;11.917202;41.449486;37.22578;5.2693815;1.0927219;0.0;0
0.5435865;2.685868;20.96522;17.174793;3.060506;13.044263;22.556643;40.359367;2.204256;7.048999;0.6290169;0.0;0
10.457882;4.88167;10.825909;42.905083;4.059458;40.816643;32.682465;43.981754;8.175935;2.1710145;0.90453696;0.0;0
6.4466324;0.3701008;46.165607;43.376892;4.4799767;9.513743;25.893105;23.687086;22.521639;5.2576704;0.54698545;0.0;0
4.016073;0.2680001;28.536785;40.712597;4.7390666;20.013533;3.8399117;12.350965;5.1044836;2.97237;0.64342123;0.0;0
12.465082;2.886194;20.568293;45.736507;2.0355537;24.886011;24.35409;43.587173;19.895588;9.7307415;1.0084264;0.0;0
4.954511;1.0960681;47.131855;47.63917;3.5267794;40.344097;40.946384;41.815018;48.8821;1.0716789;1.0649117;0.0;0
12.048039;3.0610905;11.143378;24.845482;1.5219659;45.1035;12.395583;14.098114;10.670669;9.319812;1.0823951;0.0;0
7.895686;3.9289727;22.392952;5.2868295;3.2819586;1.3522234;31.934114;29.245604;35.384167;1.0691978;0.778681;0.0;0
4.141551;0.7767378;5.8779626;40.103516;1.0027089;36.993603;13.851116;28.068459;13.366976;1.5380328;0.94148684;0.0;0
3.1930423;2.2589803;6.681573;31.854881;2.1651108;43.937294;28.005617;24.63266;2.1910024;9.109512;0.7214771;0.0;0
5.1187816;3.4744687;20.230515;19.335602;4.609162;47.738113;35.198456;30.626316;5.371191;6.6545954;0.92060125;0.0;0
1.0817261;4.1859317;35.133186;48.78889;4.073441;13.760515;10.757502;4.656499;5.642798;3.5819438;0.5913147;0.0;0
6.508476;2.5320861;17.27525;17.264917;2.53288;9.061539;37.107582;23.004868;15.301199;6.089458;0.57327014;0.0;0
18.088116;1.1101526;34.6351;45.427883;0.8195421;25.197771;33.987667;14.35366;48.04725;2.07845;1.0902867;0.0;0
16.711561;2.9704163;40.35693;29.83293;2.053001;45.099663;15.981618;0.6174468;31.222713;1.1162379;0.6869162;0.0;0
7.754073;2.3271337;43.940105;2.3137782;0.779527;16.122871;44.801247;26.199154;6.5883436;0.9676719;1.0383011;0.0;0
11.728756;3.8824346;2.7136154;43.086586;0.4357854;25.500505;39.135452;18.552835;3.9776826;3.0652168;0.513638;0.0;0
11.563531;2.8223226;38.799717;38.229492;4.541906;49.779972;26.296072;21.846277;48.55335;2.2042964;0.9988835;0.0;0
16.660381;1.4691719;7.783535;32.303135;2.5080142;23.073599;4.5928874;6.011856;8.982415;4.3315363;1.0620117;0.0;0
5.107657;3.7965252;35.063984;30.922064;0.5380047;31.598404;22.310764;25.528215;13.887707;8.828338;0.50933117;0.0;0
6.279556;2.6369603;18.897291;11.332356;3.6116762;49.781986;16.8276;13.871232;42.16343;4.0962715;0.7335571;0.0;0
6.384816;0.9699781;35.535767;11.1170635;0.46348935;18.679298;13.491048;0.52881265;27.967258;4.2863603;0.98496264;0.0;0
1.2969648;2.8590543;11.0843;1.9440352;2.0412107;14.010035;32.35689;39.110546;11.720323;1.6473435;0.5026874;0.0;0
6.636413;4.7467685;32.42704;8.129805;1.2284237;14.495607;46.12564;31.578012;33.390663;9.892678;0.68291897;0.0;0
17.619318;3.5570297;6.7129474;17.155823;0.9066884;31.042158;7.754436;26.631842;18.890678;1.8798368;0.6549354;0.0;0
18.28376;1.5641365;8.902405;27.265882;2.7143912;8.553839;37.211044;31.29182;29.287708;3.713927;0.58023316;0.0;0
2.6378891;3.5832787;30.915865;6.9750237;3.6264791;8.643744;31.274887;16.521496;5.2902713;9.484549;0.5527826;0.0;0
9.432141;1.4847709;17.170189;28.099823;2.4872296;13.3766;33.518097;6.590317;44.06988;4.8217883;0.649383;0.0;0
7.9363036;2.7591753;35.337013;13.534346;4.121932;27.276302;42.336685;18.167887;29.97608;3.7119653;0.61996746;0.0;0
10.042504;2.6803193;34.415394;13.071075;4.595196;42.2867;19.084967;39.549488;0.7145838;7.2940397;1.0846419;0.0;0
11.317031;1.3122153;31.270882;47.423237;4.055187;26.698902;29.18794;30.609169;28.174278;0.81376463;0.5132614;0.0;0
0.8950458;1.8046179;36.66176;49.621056;4.786809;39.240753;14.202768;39.666515;18.422579;3.5513716;0.57770956;0.0;0
16.923723;4.716689;39.799793;40.66621;4.652276;47.899075;14.568476;45.162933;45.323463;6.0122037;0.9842868;0.0;0
19.48645;1.3279328;45.61545;3.192403;4.1793327;37.130074;25.907482;12.85804;7.358214;9.914586;0.95749545;0.0;0
13.241394;4.0250325;4.4855337;36.56727;1.5338998;32.31803;0.8613574;45.764183;17.018833;9.691685;0.78095174;0.0;0
13.3788185;3.3701158;28.791676;9.332074;0.9542271;0.90562314;12.781707;33.298653;38.344845;6.4487796;0.7311657;0.0;0
10.795608;2.7098827;37.564453;28.676455;3.6623557;22.696363;8.005625;28.25852;11.649061;3.7310705;0.70780915;0.0;0
7.0183315;0.77382284;11.238602;44.738823;4.243092;13.76845;6.4334626;25.40887;16.001165;5.7255034;1.0840893;0.0;0
3.4050677;1.1023967;13.549247;19.319683;4.133305;25.86493;19.53912;23.70165;38.67647;9.371758;1.0202066;0.0;0
11.8892355;0.97699034;13.714735;46.477665;3.2537498;47.578682;5.66591;4.1579475;35.760395;6.838141;0.65705675;0.0;0
1.3763573;2.975292;28.830482;35.564426;4.166354;16.362148;8.13732;3.2047012;18.304285;1.9174457;0.7766801;0.0;0
16.5778;4.869578;18.625443;15.4000845;3.5651143;8.458713;33.601425;16.883276;23.63701;9.729668;0.9475714;0.0;0
8.707778;4.3984723;33.47169;5.1984015;3.3602927;41.381863;32.741436;10.575978;27.841394;9.070954;0.99489015;0.0;0
8.5877075;0.22373423;30.706863;40.85989;0.32822484;49.53386;47.278404;4.7872715;44.453922;2.5593884;0.5731897;0.0;0
6.879832;1.4412605;33.027035;23.17394;2.3563251;39.113514;46.053524;1.7096448;33.24455;6.740033;1.0734879;0.0;0
19.402401;0.87056154;12.989722;4.0983276;0.26584595;7.350404;43.760048;48.930202;29.828693;8.843149;0.9916153;0.0;0
3.9108806;4.880821;38.484882;5.6045566;0.55261326;27.759396;34.70224;10.9986515;40.641434;2.5949407;0.8021295;0.0;0
3.4505026;1.2544901;33.36976;48.36459;2.750923;20.556917;13.696174;49.24215;15.564199;9.2746;0.8003698;0.0;0
3.7278643;1.0864346;6.967156;12.528597;0.33264726;31.854921;9.318809;27.452833;22.476727;2.2104726;0.804256;0.0;0
13.341286;3.142289;10.408556;48.346264;4.57478;33.5963;47.49618;9.995709;34.489376;3.8931122;0.98947144;0.0;0
19.841959;2.8253143;15.397775;34.2174;2.3066707;40.450966;48.001637;7.692405;20.49191;9.459678;0.8278693;0.0;0
5.091766;1.2066723;46.834053;15.37431;3.5298367;12.384282;25.46951;10.439826;24.214447;9.49333;0.98752934;0.0;0
18.15954;3.3847878;16.654318;19.49453;0.8241964;48.251587;27.646477;18.507006;8.438998;0.72119874;1.0181222;0.0;0
5.933023;0.5753353;1.4840146;38.9634;4.2532167;11.127111;0.76595753;10.64708;30.696104;8.730738;0.9214866;0.0;0
13.134048;0.19490843;7.510474;22.053041;2.4425278;6.6428514;7.854987;41.487064;32.19162;7.0903707;0.5281254;0.0;0
1.2897296;0.50383246;2.0925052;4.2001634;2.838002;41.529125;27.526718;18.668087;42.88119;8.781345;0.7687071;0.0;0
10.165253;1.8878543;20.440542;11.875799;3.2775724;23.430834;9.498759;26.583788;4.7278323;4.888196;0.65338594;0.0;0
13.264114;4.87758;39.959095;43.087074;2.7455015;24.766397;24.197102;25.310928;45.029186;9.824322;0.5260861;0.0;0
10.958236;2.7815104;22.796572;34.96062;2.859617;16.277405;39.84833;33.14709;4.7534847;7.6082015;0.8891557;0.0;0
5.13779;3.798158;42.03021;25.300297;3.7481644;2.797455;40.138508;49.871372;37.39226;7.7139115;0.80769986;0.0;0
16.655691;1.6753292;2.8527014;12.652036;4.0517097;10.083254;43.15209;22.456364;29.656313;4.555918;0.5366659;0.0;0
19.417662;3.6247613;23.751282;23.992235;1.6002138;38.200897;12.1677475;16.47118;20.600138;4.227056;0.8730797;0.0;0
9.454324;4.8342876;39.46023;39.548027;4.6180415;11.608112;21.878916;48.716785;46.212124;2.4527993;0.61403286;0.0;0
12.900426;1.8530284;33.89875;4.5363884;1.8340937;49.636963;31.528849;49.88232;23.10017;1.0533099;1.0623536;0.0;0
15.913058;4.9953914;42.714863;49.74101;1.4343954;39.418224;29.26376;39.15617;1.724994;9.063899;0.9182775;0.0;0
5.209037;3.2282088;14.054819;43.058247;1.6260091;42.50521;49.95412;39.98466;26.269133;6.1115828;0.50225097;0.0;0
17.356783;3.7680979;25.292114;16.239305;1.8567243;43.727394;14.17593;20.662546;26.856686;5.8020983;1.0228446;0.0;0
5.9639177;1.3356194;34.00549;43.593548;1.65296;36.08577;4.031303;27.175663;37.34654;3.7112536;0.5390411;0.0;0
15.6287;3.251145;8.840253;34.24487;4.234376;23.576048;19.69917;17.914644;18.233313;7.527146;0.50696146;0.0;0
2.685935;2.6039307;40.88243;33.484543;2.8496482;45.89211;26.141672;31.133184;4.15983;4.3653708;0.73713535;0.0;0
6.123541;4.786373;15.917768;7.4156337;4.841462;21.613075;19.66834;41.37411;17.798618;8.188558;0.59342074;0.0;0
10.905589;4.532908;5.1187115;45.341785;0.51138234;5.2430444;16.308527;19.016268;30.329258;1.2583266;0.99073046;0.0;0
10.735981;2.0436957;38.402214;22.79192;3.1085029;30.023924;13.234341;26.99207;27.46526;2.8505998;1.066809;0.0;0
17.083408;4.7396617;35.39839;40.259773;0.57051903;5.7254567;21.660477;38.86101;42.42615;3.1923907;0.9700494;0.0;0
19.924482;4.4355817;44.24215;15.326427;2.3483653;32.941727;34.615505;10.838708;13.875019;0.72163683;0.72092277;0.0;0
2.5906115;2.9928808;44.6577;15.7461815;1.9754016;49.877575;7.8688507;30.713173;28.678532;6.8026934;0.6752799;0.0;0
5.7920685;0.50237775;14.287026;48.252113;3.435797;33.922794;43.34393;38.90002;48.79164;7.1653843;0.7055821;0.0;0
7.473165;0.88787216;32.247456;25.084667;3.7526796;10.922329;32.23555;3.0813189;16.026335;4.427224;0.5519465;0.0;0
9.838909;0.4766838;49.95659;3.4645903;1.2666589;7.3240457;5.81484;13.0587;22.086956;8.056806;1.0421599;0.0;0
10.13124;0.62916625;12.568424;41.867477;1.0492026;18.141117;1.6642196;1.7502518;49.7141;9.560438;0.6464285;0.0;0
17.195805;4.887067;23.907394;11.747886;2.155601;7.715376;3.0421753;0.81743854;7.648188;7.4986696;0.6501087;0.0;0
15.525907;1.1396197;45.553234;43.99831;1.2857378;28.699818;4.9732356;24.14205;28.892641;6.896097;0.92952627;0.0;0
0.8676058;3.4851875;5.6024423;45.863773;3.4154577;39.263374;32.355183;35.183388;18.83228;4.7713995;0.87063646;0.0;0
9.372925;3.2189884;46.448368;4.1019177;2.6367185;33.077847;47.0724;19.46045;2.7840483;5.758074;1.0753095;0.0;0
12.55244;3.1926098;24.663702;29.330246;4.1521873;31.051329;7.0985203;31.243832;38.15875;3.2370598;1.0887638;0.0;0
9.477714;1.1128496;44.70552;49.08544;4.908233;22.062521;14.574451;9.97859;10.342174;2.8190541;0.7503693;0.0;0
3.0475824;2.9387984;31.257885;46.58052;1.9527285;9.0500965;43.35961;41.90302;44.65676;0.74900144;1.0525553;0.0;0
8.250745;3.165138;33.73606;26.499542;4.5687838;32.07009;25.530834;18.448238;21.183512;5.0682335;1.0730809;0.0;0
8.527287;2.8949862;38.762794;34.184414;3.908144;21.257715;21.643068;35.50677;7.6589537;2.6382453;1.0136732;0.0;0
4.1604605;1.0121961;3.8232365;30.41097;0.8307047;15.620343;23.92494;6.932133;12.677727;4.9399533;1.0595131;0.0;0
15.247989;3.642997;31.574533;10.561041;4.1960487;33.13467;5.5054607;40.99635;41.72717;8.217387;0.85999566;0.0;0
6.7673135;0.45889148;46.234894;32.82338;2.4593859;19.237534;11.369685;26.143974;19.007034;3.9877625;0.56859523;0.0;0
11.985252;2.99688;47.828125;16.990488;3.5748882;8.832353;48.119827;48.52827;13.185222;3.5580208;1.0157447;0.0;0
10.556739;2.2376707;48.43191;17.22961;3.5427969;24.433922;32.34953;20.565857;12.822838;4.744917;0.68452895;0.0;0
17.609829;1.3264043;32.468727;21.289413;4.4412313;14.814546;14.671119;43.713478;29.367905;5.20719;1.0550833;0.0;0
2.879291;4.056206;31.847698;42.682755;3.8297071;36.807693;47.375393;20.898924;13.212806;3.0903535;0.8115442;0.0;0
2.7281287;0.9618736;27.847021;12.298119;4.1406565;2.8298235;20.176016;5.8406706;46.798985;6.199244;0.7938276;0.0;0
6.3562336;4.671611;30.57389;12.914187;1.6724685;42.715775;7.4727664;34.537903;2.9436936;0.7754548;0.9987873;0.0;0
8.908691;4.4343686;30.799837;0.8633257;4.868374;23.33664;48.283165;9.556819;8.214818;5.1181664;0.73295975;0.0;0
6.3215737;1.866879;2.5992093;8.17284;3.3418016;1.2892196;33.46361;40.09269;21.733362;6.6657157;0.56373245;0.0;0
15.382148;1.5952494;4.8991284;48.944626;3.891089;7.101442;37.764366;17.075779;10.809675;4.9295144;0.97024316;0.0;0
5.282684;0.77368474;31.16112;21.976562;4.3085184;47.299305;1.6143355;37.943016;39.04178;9.793494;0.6743642;0.0;0
2.1531074;4.5900064;16.053713;10.160652;0.7065378;27.081831;14.515699;24.331295;45.86885;1.9728314;1.0075451;0.0;0
8.569097;3.174906;15.420562;48.30125;1.7484133;38.542995;47.298668;27.081747;30.209171;4.803999;1.0494884;0.0;0
15.580896;0.25573954;10.075312;1.8423345;4.1960864;44.19747;8.198512;36.86427;42.773956;3.2720633;0.73514766;0.0;0
17.085958;2.603897;40.15296;24.466236;4.6177115;16.355116;43.737144;33.42026;40.129025;9.080626;0.90224785;0.0;0
14.800224;0.5204148;48.23426;40.327805;3.8048577;27.572393;38.638165;33.378654;8.35203;2.2062542;0.5105633;0.0;0
11.37879;2.9113784;31.57402;38.75485;2.4633138;32.691036;19.236618;33.117783;4.3683534;5.453547;0.97641146;0.0;0
14.621738;2.5939124;47.298286;9.866255;1.330499;42.158463;44.39279;29.470863;31.637121;4.5310416;0.7756196;0.0;0
13.787096;0.5059456;44.252266;35.535587;2.6726346;21.294424;46.173992;40.4553;49.13493;9.213646;0.65861577;0.0;0
5.0701494;4.097717;11.287385;31.303286;2.046771;47.611763;43.40991;15.350994;41.67943;5.797236;1.0251684;0.0;0
11.239799;1.3853542;8.099532;33.926174;4.439591;30.552473;20.670265;9.487416;31.006844;4.9237576;0.74557614;0.0;0
15.526882;2.7532735;10.973546;13.672189;2.8795986;43.75668;29.563185;36.890423;5.9916954;6.0724616;0.9940478;0.0;0
6.6838527;3.2312906;5.2623644;40.63135;2.021125;4.6262226;15.653385;27.221521;39.09577;7.258474;0.7523385;0.0;0
13.252477;4.8152924;29.352518;28.182257;2.5425515;23.435446;6.932682;45.080276;34.30698;0.8038652;1.0697033;0.0;0
9.888868;2.5196774;14.491178;36.391365;4.674481;9.368889;45.15454;48.27173;46.727093;2.8442514;0.90224093;0.0;0
10.311598;4.594847;45.689377;47.00889;3.1049666;45.638214;49.067245;43.423134;35.615646;2.7393906;0.9003174;0.0;0
2.2560732;1.838801;30.863686;42.847115;1.221999;12.131872;3.4000113;27.604168;5.6246657;4.4480066;0.5742615;0.0;0
13.491235;4.301442;18.300722;39.225704;2.5503802;35.792515;34.543007;37.829185;30.655184;5.9755163;0.9485085;0.0;0
17.380898;1.2555485;49.23971;14.837613;2.3817253;3.6120346;47.48781;17.049488;20.48622;9.20095;0.81214327;0.0;0
3.25791;3.5666509;47.68313;3.177114;1.620981;10.44181;30.591927;1.2306917;21.358429;5.874816;0.93101364;0.0;0
7.6390605;0.53419876;39.041454;28.9449;3.7078676;16.332697;2.8312364;39.133255;31.831194;2.2238212;1.0204777;0.0;0
1.4490154;4.931647;39.688343;2.2083962;1.4146061;39.20273;1.2382343;39.184147;45.03361;5.4956365;0.92190254;0.0;0
1.0778217;4.774288;48.87487;35.852394;2.51349;12.932755;25.45307;0.8979045;38.109146;4.5714545;0.79948187;0.0;0
19.79834;2.266847;30.222584;36.97267;2.261129;40.935776;47.02728;43.248062;1.6040121;6.6344833;1.0112344;0.0;0
10.122694;2.6672826;44.06098;28.364107;2.3876271;39.536232;14.303847;44.13121;7.7764482;6.549851;0.94289774;0.0;0
7.432621;3.0290968;3.7089722;8.82352;2.8772001;49.614067;17.841148;16.371948;18.477802;6.771373;0.95885295;0.0;0
5.860103;1.447684;27.926094;43.84821;3.4481566;34.018456;39.901707;1.3536891;34.39214;9.974271;1.0469108;0.0;0
19.610247;3.40491;25.37456;29.9981;0.80069923;32.05316;40.182255;43.86301;31.892637;0.7622509;0.58286995;0.0;0
5.4188905;3.5229535;2.3673313;25.987152;1.512793;30.276028;47.210133;3.990644;25.432516;7.741267;0.7994172;0.0;0
14.651314;2.672875;4.8041234;28.595793;3.8869002;5.9261475;42.01426;11.994118;21.791586;8.621031;0.5743496;0.0;0
6.0332828;0.82392937;1.5810268;4.602911;4.547952;25.904495;29.899092;27.357435;39.583412;2.8288336;0.94977653;0.0;0
