[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
280.7558;414.75876;609.87463;37.117176;2.9543798;1.9416331;1.7572083;0.42893252;0.38684848;544.1976;753.996;299.394;10.017888;4.1243277;0.38536373;0.26852834;0.23866354;0.122079834;0.7993035;0.0;0
25.424892;185.89505;323.56076;21.062654;7.103191;0.7175064;0.9822047;1.3706552;0.536965;944.79333;465.27304;148.63414;68.04082;7.5943866;0.8038704;1.1469033;0.8893677;1.4203169;0.92558104;0.0;0
214.56352;287.30447;773.8173;6.042762;0.24273866;0.4396208;0.46152902;0.9840723;0.6637727;12.114808;630.6391;996.65;49.190346;5.906361;1.7551316;1.4999331;0.38682586;0.736443;0.9413133;0.0;0
319.26395;136.53639;123.44842;14.980926;5.95688;0.26581758;1.0116949;1.489698;1.9807787;520.506;373.48434;29.710953;28.957418;4.992934;0.24271378;0.21124363;0.10175527;1.5196811;0.954448;0.0;0
186.42479;220.37065;560.65094;35.586823;5.1754856;1.7690161;0.83027047;1.6984591;1.8161451;771.3877;318.7102;166.15114;89.16629;6.5812693;1.8823748;0.35576954;0.3183826;0.15260166;1.054067;0.0;0
29.943027;784.11;597.7411;42.181084;3.4461327;0.039727412;0.36687618;0.031262457;0.90270793;47.728134;42.71018;390.94077;63.89365;2.2256515;0.68092847;1.7428594;0.50550175;0.9234976;0.8469584;0.0;0
165.87314;554.3381;31.883059;54.290867;3.3544054;1.8158329;0.44659752;1.7586737;1.6904671;824.94836;16.767233;206.93811;91.312065;9.23251;1.2419738;1.4551412;1.131655;0.6714455;1.0404375;0.0;0
669.43854;33.40669;45.625854;81.37744;7.9914827;0.13292633;0.58340174;0.5382153;0.47407222;845.5341;530.8972;683.3895;6.81402;0.7167884;0.9925717;1.568574;1.5359387;1.2888813;1.219055;0.0;0
633.28955;790.6392;315.15778;1.4401435;3.8261487;1.5077921;1.1088758;1.9390999;1.1892927;528.35596;21.471996;32.635395;78.42458;3.442253;1.1113869;0.3184779;1.8820741;1.421797;0.98900276;0.0;0
936.3268;910.3737;612.9847;84.1275;0.8077983;0.5943654;0.17536773;0.86622137;0.3320985;830.493;131.61333;519.68524;58.68855;0.58260804;1.2577883;1.3735756;1.9167167;1.8979801;0.95837945;0.0;0
800.1866;881.625;963.0037;57.76721;9.620774;0.50731575;0.18680243;1.7063705;1.1546625;151.20839;105.55692;204.68872;30.211565;5.864574;0.18680242;0.28364736;1.7588013;0.7020512;0.80876637;0.0;0
572.07855;824.78674;99.87567;75.67216;1.3123889;0.36807144;0.67017484;0.4078716;0.45229295;943.6335;636.75543;635.6397;87.68112;3.8130753;0.4084391;0.8392747;1.0349169;0.26705012;1.1177564;0.0;0
146.18079;992.29425;706.13116;75.72222;7.976564;0.2776852;1.4175088;1.0550624;1.1756527;58.355835;672.2599;126.08692;79.7338;0.5788182;1.508782;0.09230127;0.8536076;1.9226958;1.0975826;0.0;0
568.4311;590.53796;695.78894;90.32995;0.1492939;0.141807;1.9568272;0.13594322;0.8630615;46.8789;756.77045;205.49959;56.880344;6.672269;1.5028951;0.6614342;0.90578586;1.1446614;1.0752099;0.0;0
70.97911;962.96173;672.7795;9.428683;3.6503403;0.31853876;0.033886526;1.4723374;1.1219507;528.7813;973.45953;831.7048;97.188324;9.5820055;1.114874;1.9358321;1.9308927;1.8674998;1.2290239;0.0;0
436.57605;949.3558;520.98584;57.194378;5.156654;1.1810699;1.9449579;1.8847786;0.33077565;737.89056;980.0873;901.0452;79.83409;1.0785156;1.8924352;1.3944399;1.1828903;1.6628364;0.94587785;0.0;0
396.35605;320.10635;967.1577;90.91205;0.307527;1.1436604;1.3752227;1.6878148;1.0179106;703.05493;215.50256;367.73065;46.78855;2.2127302;0.09736844;0.084364995;1.4930756;0.986733;1.0334134;0.0;0
433.53568;864.79944;506.7574;71.94871;7.3435254;0.5693386;1.8029618;1.3639026;0.63957375;554.7094;358.2032;591.70795;5.556126;2.7335567;1.8056862;1.5369412;0.1392816;0.18623254;1.2027243;0.0;0
287.02765;794.5479;839.9141;9.748833;2.613209;1.3629649;1.0773133;0.24668682;0.29644322;785.7843;565.888;678.6323;60.914875;6.8037415;0.8722669;0.7840436;1.9479653;0.6055241;1.1151565;0.0;0
688.97217;778.0408;269.8954;61.435036;5.4162726;1.5415617;0.9312492;1.9680799;1.0057843;611.6397;53.752068;763.25543;43.3999;3.8703616;1.8255799;0.58935964;1.0460411;1.4014074;1.072001;0.0;0
842.53503;897.318;808.2454;80.0081;7.925353;1.9605482;1.5724678;0.69448525;0.28547406;851.6986;200.50302;540.3693;57.9703;7.5492244;0.93764526;0.3917255;1.209301;1.4709363;1.0792438;0.0;0
770.83185;390.3481;996.58026;27.558693;5.915227;0.88514096;1.1067107;1.269218;0.86033636;124.632484;855.04236;582.8406;4.8163857;4.6343393;1.5427125;0.84785926;1.6176392;0.5105167;0.88705885;0.0;0
631.47455;406.0544;910.9851;63.286076;4.561577;0.75543225;1.7957573;0.55323035;0.6530553;981.6103;414.0705;785.7545;82.37989;0.24428992;1.9681172;0.5247665;0.17813884;1.2849157;0.79918;0.0;0
542.96136;643.6518;311.031;84.05718;3.3677626;1.946618;1.7871958;1.6563711;1.0906;881.9188;489.77438;550.95447;80.53471;1.7474229;1.7494956;1.8394244;0.035115875;0.21465579;0.77040684;0.0;0
40.77334;740.4265;847.6959;52.434307;0.46060124;1.8848835;1.0656064;0.76305646;0.97276574;896.3185;739.1661;542.478;75.51401;3.2072506;0.18775441;1.4051647;1.9111836;0.43489522;1.0818238;0.0;0
725.70465;880.93976;104.30455;19.499302;9.13108;1.8546262;1.1517917;0.7874482;0.27780887;369.97214;810.6491;290.17853;78.02895;6.3462033;1.571764;1.826115;0.43451047;0.25385344;0.99235994;0.0;0
549.5331;877.08685;680.9305;55.013245;5.923395;1.2214836;0.917988;0.018915255;0.5652381;947.397;866.2574;839.8252;18.23794;6.811359;0.93171555;0.07973151;0.2205014;0.41464803;1.1931789;0.0;0
278.03363;724.1262;348.72476;58.841595;6.3190403;1.2392863;1.3819183;1.1549172;1.1179142;150.08723;895.92523;447.40955;51.237293;6.4042954;0.58532006;0.09479924;1.8720634;0.3393498;0.76334846;0.0;0
334.56363;957.32385;662.0834;40.344994;4.41072;1.8566806;1.3678887;0.50895584;1.6695001;87.109436;301.58755;557.1859;75.793564;0.62658036;1.427165;1.2594784;0.7568834;1.4418135;1.0667582;0.0;0
936.25073;186.84233;418.12653;67.9937;3.7333944;0.96483994;1.3046805;1.8444806;0.12784372;404.72968;652.55884;636.10236;62.358135;3.6974394;0.8735681;1.2351226;1.710183;1.8318721;0.8374322;0.0;0
628.11865;950.8364;18.942818;43.389957;0.47608086;0.43481582;0.13407633;1.5684683;0.19082274;933.75275;120.11611;545.26086;51.801544;6.3555894;1.1800575;1.439294;1.8631748;1.9331553;0.9737492;0.0;0
481.15332;73.54957;238.96379;87.75277;1.6982263;1.9706649;1.9275296;1.9046233;1.5958829;968.1873;969.20355;447.9665;35.570053;6.399032;1.5668613;1.1369879;0.400977;0.78848517;1.1735882;0.0;0
624.7125;560.0657;51.96237;79.18339;4.2612295;1.6857188;0.67784846;0.78559315;0.68626034;498.59183;274.96222;490.68152;66.27041;5.799633;1.6469762;0.080050536;0.14774317;1.7204112;0.9475689;0.0;0
419.6049;99.29499;432.99722;80.49671;2.4246292;0.12154704;0.49997103;1.3268428;0.52114886;754.4015;396.47314;108.943596;4.021053;4.2664595;0.93967265;1.3796289;0.08813791;0.19197378;1.0058806;0.0;0
475.48044;572.321;841.6706;52.655064;0.45397574;0.2338054;0.42998835;0.9090859;0.46696216;542.8554;931.3748;824.05634;2.9152644;0.09976294;0.88648367;1.6605059;0.55993634;1.1424179;1.1369327;0.0;0
297.40616;396.20862;740.6168;19.715147;5.46468;1.7654139;0.14787437;1.8195815;1.9417083;122.320915;633.84863;90.06626;43.66495;5.5963564;0.83210886;1.4064276;0.36475572;1.2145811;0.7592084;0.0;0
445.45477;90.793335;791.0231;72.46974;4.646496;0.6091625;0.91950834;0.65527976;1.0263835;656.6052;295.41183;987.16797;54.883152;2.6236086;1.3567176;1.6434375;1.8040533;0.82614416;0.75334734;0.0;0
688.7363;651.6356;809.1276;6.985243;4.2195163;1.3958077;0.092717595;0.66376615;0.33017972;155.39746;95.405876;970.1137;32.495586;3.531201;1.8958476;0.8922533;1.8582062;0.05481322;1.1358757;0.0;0
49.542507;733.88605;378.2204;51.805737;7.844452;0.24446554;0.3302;0.7382276;0.817955;659.6404;493.81738;883.5109;68.25181;5.978256;0.5432745;0.21728368;0.8895365;0.6672201;0.9514619;0.0;0
797.07715;182.44356;510.96548;5.39261;5.9992833;0.34936202;0.020497585;1.0006006;0.52868456;248.0381;594.81195;85.86508;92.927925;4.790177;0.57871485;1.7963305;0.7119638;0.01994926;1.1733062;0.0;0
290.14975;697.4924;513.36664;52.889027;0.024137331;1.4972597;0.3576158;1.7765614;0.34569997;270.69666;671.71106;35.663185;12.877587;4.3293424;1.2992909;1.5313056;0.82178974;1.6186045;1.1556621;0.0;0
685.7342;187.25708;122.07643;68.62363;7.62148;1.9587904;1.9905385;0.4228603;1.9573812;678.179;173.0254;621.1696;47.489876;4.0619383;0.90142184;1.0791675;1.6691653;1.9978256;1.1267052;0.0;0
646.29803;146.02249;602.1607;41.977905;4.83105;1.0093756;1.087493;1.3061028;0.8957475;470.2909;708.86127;173.76187;94.272125;7.6506724;0.10395621;0.2918092;0.29806903;0.42381483;1.2350589;0.0;0
656.10175;155.88963;722.97797;41.748627;5.1729717;0.095403105;0.14362569;0.618855;1.3855802;831.9351;368.96152;941.193;95.50653;4.9533796;0.15415284;0.3483325;0.31012237;1.5453808;1.0109968;0.0;0
612.0476;603.0877;614.85815;12.3671055;8.8968315;0.47629088;1.132652;0.17449586;1.7981404;683.47235;944.5709;660.6346;49.11972;6.1997113;1.2130071;0.39455932;0.56725156;1.7840478;0.8297587;0.0;0
959.5108;781.0029;748.5063;30.254776;1.1011044;0.4332749;1.2055746;1.9077774;0.4191893;302.04974;656.9161;860.47766;77.07163;0.94806665;0.76182914;0.31621233;1.1698387;0.58397806;0.9361428;0.0;0
513.26074;600.92474;127.702354;44.482944;5.9980445;1.8711917;1.0999764;1.5737004;0.26475585;779.34546;918.8906;994.2084;19.296705;6.1060677;1.2523311;1.6427014;1.427506;1.3002757;1.19262;0.0;0
734.9959;811.25793;763.79486;86.36986;2.8287756;0.84410846;0.6786161;1.9045174;0.5279124;74.030556;39.82885;938.92584;80.50211;0.580105;1.5080721;0.89751977;1.9810901;0.5057714;1.0805743;0.0;0
708.39484;595.56256;216.0587;89.80819;0.376746;1.8958689;1.3179101;0.8065366;1.4280041;737.48016;904.33685;114.122154;97.55762;7.7185025;0.6896563;0.5891769;0.09126629;0.141728;1.0500686;0.0;0
243.9049;799.348;878.05853;95.362656;4.379442;1.7205734;0.2937923;1.5163907;0.7701518;391.5369;879.0911;982.7063;33.251637;0.11491875;1.1674885;0.67802054;0.72018343;1.1587856;0.7787286;0.0;0
290.47278;976.75726;252.482;10.1163435;2.8432941;0.90710473;0.44693026;1.3057781;0.9832863;309.09015;515.6815;79.56598;23.563675;7.4486074;0.8507936;0.543909;0.6227309;0.5886491;1.1017153;0.0;0
429.77692;397.0502;497.07245;29.69146;0.024914678;0.059471484;1.989494;1.2418443;0.050309546;527.4347;976.645;780.64325;11.867392;5.297214;1.8462812;1.0653934;0.09391782;1.7263923;1.0865501;0.0;0
284.92096;158.44275;492.39365;46.345;4.9345202;1.9461715;0.8370198;0.09013801;0.01846032;908.04803;751.72815;751.84247;44.783634;7.0739117;1.9304942;0.89902675;1.5858384;1.9165394;1.1435723;0.0;0
373.07565;144.04285;276.1618;64.210205;3.118123;0.030042151;0.3041058;0.15274096;0.82008356;264.18243;995.11096;220.82716;32.709114;2.4536235;1.3546268;1.7991898;0.85754865;0.36284465;1.129382;0.0;0
397.051;601.5028;368.0925;70.30957;4.3468914;1.713698;0.44188055;0.39857295;0.30922154;999.39246;758.77423;388.4496;49.937435;5.2606125;0.76924676;0.35575664;1.2321756;0.30853942;0.9590322;0.0;0
607.8259;551.632;193.74078;78.623024;0.12719414;0.83233136;1.4510229;1.5018114;1.5842894;592.9894;916.03595;634.3227;51.841965;8.443695;1.8987545;1.7145363;0.9099864;0.40851316;0.8089076;0.0;0
227.69115;192.39302;574.3997;49.637794;4.0238023;0.6096048;0.24133787;1.598701;1.9030573;259.59094;205.17552;502.65002;86.313385;2.1341608;0.6776374;0.63272303;0.73858035;0.93601;0.87695265;0.0;0
806.24896;883.28394;913.89777;55.702766;4.7093415;0.8225182;0.7144189;1.2979695;1.8521421;694.1928;205.01895;706.8312;88.270256;0.26803082;1.06375;1.954081;0.2837793;0.64303446;0.8914396;0.0;0
443.16098;957.1809;323.4415;96.06101;4.665551;0.7202498;0.6635091;0.3922167;0.9364401;738.0378;512.6603;139.74693;43.84695;7.532451;1.8813062;1.3842396;1.7830131;1.2850491;1.2277468;0.0;0
709.18164;260.68347;512.982;24.078825;7.1720924;1.3813473;0.46368244;1.5574584;0.5808427;536.2029;731.97925;413.02832;75.91211;7.0389667;1.2207587;1.8548388;0.24762172;0.9348943;0.9218372;0.0;0
90.62806;214.8141;863.2618;80.3956;9.912952;1.149719;0.95890754;0.2358023;0.9727794;139.27963;272.34845;720.12555;55.882355;1.5100322;0.80796105;1.8041519;1.1612258;0.05361694;0.8113072;0.0;0
475.26575;221.78264;457.97406;71.210625;0.2883449;0.52124065;0.2291546;1.7891066;0.21702316;816.95605;422.77597;17.954615;72.64743;3.4260597;0.073894255;0.98077416;1.9525282;1.5008578;1.2316217;0.0;0
37.937336;393.5473;832.94775;14.0949745;3.9663053;1.0597273;0.9185686;0.7757005;1.8884223;812.1395;180.6911;653.80994;70.07745;4.1780734;1.5827676;0.8630431;0.5802905;0.7126092;1.1206112;0.0;0
679.1509;854.6949;451.92676;92.65652;8.568607;0.8158507;0.074914485;1.4569045;1.3458908;767.57794;926.27216;545.4567;82.80011;0.39894128;0.18228087;0.3570423;0.9599298;1.3309069;0.9261727;0.0;0
350.27298;600.001;445.84003;85.55008;6.2607107;1.8420861;1.9409804;0.34729517;0.5802312;758.1498;746.9704;925.65045;16.418913;3.8167124;0.18940754;0.69932914;1.493835;1.681794;0.75327873;0.0;0
949.7603;76.8779;165.66756;77.97251;9.836179;1.7858323;1.2136989;0.6354222;1.5209123;387.51266;47.99467;962.5325;79.60872;0.9483395;0.46234366;0.6122383;0.5208965;0.22636579;0.75203806;0.0;0
330.88297;478.2493;133.72903;12.764681;7.1370254;1.2385184;0.15938963;0.9955936;0.49755743;497.8014;32.27421;692.1555;22.56434;9.933972;1.2648436;0.70439917;0.45800325;1.1954948;0.97895885;0.0;0
568.16785;99.42837;615.3818;14.053086;7.2452307;1.9310819;0.38954282;0.9977464;1.5053978;664.8462;993.85803;543.39777;68.80377;9.816995;1.7876204;0.36450848;0.23029195;1.8649366;1.1819752;0.0;0
264.8137;412.15198;829.0602;68.351524;0.77008444;0.7565028;1.4755347;0.20342751;0.809626;174.03864;402.124;535.2856;95.97467;5.670017;0.02655391;0.43011338;0.055128668;0.27834985;1.0756519;0.0;0
623.9115;409.48495;144.05243;10.816275;2.759795;0.18506084;1.4660265;1.1011547;1.7292131;608.1836;606.2615;450.14987;58.513042;4.7988286;1.3592367;1.6202986;0.57253635;1.2162822;0.77146;0.0;0
472.37192;651.86914;910.993;11.420229;5.842259;0.10482808;0.736317;0.15948465;1.9796822;119.09631;948.3702;780.6348;88.56746;9.660503;1.0479583;1.5896769;1.3615469;0.44091684;0.82917243;0.0;0
376.92197;553.9594;365.29102;40.087917;5.228703;1.668556;0.30539015;1.8481232;0.6472087;849.3485;956.25073;340.96387;81.09604;6.6777606;1.2460271;1.7243794;0.15953028;0.859748;1.1130261;0.0;0
211.65245;876.00726;431.00464;0.6372511;7.6282883;0.77314633;1.0764953;0.84931725;1.106836;128.62877;104.97511;249.74332;70.14947;1.3319404;1.3832669;0.36786065;1.5379316;1.464048;0.971844;0.0;0
120.40613;26.11243;895.50885;72.17619;9.936641;1.7219448;0.5600305;0.88376725;0.48348427;774.69055;639.0884;447.07385;7.5635953;2.1307197;1.3214793;1.9052298;0.86035657;1.6848029;1.1066669;0.0;0
128.68034;776.25885;897.3335;54.066677;2.0759747;0.92288303;0.20264906;1.1582171;1.6027238;229.77908;992.89954;339.26642;2.5101583;6.558162;1.6627736;0.5075659;1.1124116;1.8517901;1.2011979;0.0;0
999.0496;32.43176;529.6103;7.9095974;4.289707;0.03223547;0.6985371;1.5655327;0.98897797;929.08276;187.8579;816.0915;90.659256;9.47839;0.22699274;0.39632237;0.6312466;1.6092702;1.116609;0.0;0
418.18762;311.24692;283.99728;54.403915;8.669731;1.0620103;1.504515;0.14837433;1.9677528;661.3832;666.1965;282.44263;69.75806;3.3306563;0.4545499;0.27326983;1.321899;1.7391735;1.077998;0.0;0
11.910411;880.8665;180.22008;5.5033784;8.383111;1.193147;0.7147387;1.4089264;1.774919;436.833;776.26306;408.02722;54.788803;1.1787604;1.6906683;0.28148606;1.5145555;0.19049679;1.172188;0.0;0
953.3995;693.51;278.86426;7.162541;8.173762;0.90850264;0.09115259;1.8219564;0.55265784;53.19876;84.80855;277.42374;0.3772467;7.5928087;0.15162377;0.55144596;0.17938145;1.4046702;0.9707292;0.0;0
29.780125;180.27672;782.8211;48.598072;6.207732;1.6776882;0.24959059;0.8840015;0.24780262;611.0993;393.1528;542.8828;12.509767;2.0627906;1.9612621;1.9615548;1.7765363;1.3964142;1.0734456;0.0;0
424.40027;495.8767;331.34488;50.03234;9.932003;1.2915763;1.1967286;0.036398064;1.2435095;384.25656;213.23792;313.05585;69.01167;0.97228605;0.9148086;1.4436065;1.1805968;0.18184765;1.1574953;0.0;0
720.3028;724.6851;697.61584;33.965576;3.5854554;0.7358311;1.0490841;0.50226337;0.6429198;800.3134;66.210045;630.416;23.542288;6.9013143;0.71335983;1.0723245;1.3025118;0.679023;1.181544;0.0;0
915.45325;937.9699;203.24881;62.21497;1.1717855;1.4408147;1.3529768;1.8826815;0.5148671;794.7928;108.306145;808.2223;35.71525;5.4670024;0.8928628;0.70130163;1.0581429;0.712744;0.93627703;0.0;0
715.75745;637.97797;483.7186;38.797104;1.3342735;0.6460307;1.1477832;0.2448589;1.0947876;690.16284;348.35876;752.20734;82.94604;4.4000773;0.57757765;1.1850013;0.19575733;1.2976886;0.918056;0.0;0
468.9895;34.428658;358.58514;58.737362;4.362562;1.6787097;0.99948525;0.037091024;1.0810226;275.14398;583.37714;308.57425;32.51939;0.54319966;1.6532131;0.94529676;0.8970724;1.0910975;0.8572584;0.0;0
974.69763;504.70483;508.5762;35.043514;8.051451;0.56740636;0.9554891;1.8723614;1.0798266;181.2271;954.0839;569.8288;51.81052;0.14042948;1.2360137;1.789576;0.36152825;1.8750312;1.1834154;0.0;0
48.92619;161.43202;574.24585;71.5252;4.533934;1.3365561;1.9234601;1.7274212;0.59553474;502.08862;936.3156;388.84186;7.151729;4.172003;0.5832015;0.546905;1.0266382;0.29356474;1.0389761;0.0;0
987.02325;57.301754;991.02563;57.970684;6.117718;0.83603317;1.7259575;0.9261802;0.31918243;457.8291;873.6693;653.6942;49.63462;6.029788;1.5619799;0.38717568;1.8036556;1.1897703;1.0354244;0.0;0
850.89764;602.5255;900.8961;16.08835;3.5866358;0.21135472;0.77192825;0.020736054;0.3754883;676.2154;773.7222;872.82275;71.68256;8.769089;1.4201518;0.5581462;0.94770724;0.27329418;0.8707883;0.0;0
929.64075;779.1527;698.90784;68.65826;7.1511636;1.2631124;1.3104079;1.1717033;1.4430857;537.486;50.28684;841.8563;22.97298;5.9713;1.1784005;1.4995222;0.42617914;1.7197495;0.9268023;0.0;0
262.2247;45.69995;162.20604;78.4152;1.5398852;0.77227706;0.05066128;1.6353562;0.9414133;499.9835;411.5754;888.3546;58.008896;4.8793287;0.8926332;1.113783;1.0154761;0.7688973;0.789395;0.0;0
151.0335;785.75336;919.83826;6.6808195;5.205955;1.2721841;0.05169206;0.57928085;0.9440427;485.98694;781.5599;408.6453;58.818222;1.767043;1.6968441;1.4486659;0.68207145;0.566584;0.9083723;0.0;0
666.6821;709.324;893.6602;61.035065;1.859444;1.0844082;0.6439586;0.35374355;1.9537276;509.2024;967.81604;813.19977;81.579605;1.5827377;0.42289343;0.9893881;1.8581692;0.5748637;1.2365377;0.0;0
520.70087;754.46704;887.8364;79.06392;4.6912355;0.0927743;1.5119864;1.8102709;1.8367151;873.44055;467.6228;382.87955;36.179874;6.117135;1.8138025;0.81929815;0.8580173;0.24614966;1.0550398;0.0;0
527.9363;252.28108;484.22668;11.553824;4.310635;0.4179068;1.8516625;1.5381733;0.139259;179.16048;704.2629;110.57951;89.4605;3.5549686;1.197039;0.51633966;1.5959244;0.42525136;1.0895568;0.0;0
925.373;399.65952;178.99965;90.17508;6.049576;1.4038379;1.369122;0.90168166;1.5973593;28.574835;995.3807;592.866;47.07953;1.5664515;1.8902339;1.6142465;0.9687741;0.77465194;1.0569444;0.0;0
623.8801;128.55331;756.8592;41.5384;5.100357;0.94063514;1.415715;1.8109794;0.5033601;229.63301;626.7804;600.5127;3.3543596;3.9897513;1.8716235;0.7146326;0.47981322;0.07834996;1.0775539;0.0;0
317.9532;246.50204;394.62988;73.810196;9.757654;0.93827415;0.07391556;1.2202303;1.4473755;317.1815;780.9977;763.3006;7.8012366;7.361497;0.17634094;0.092038214;1.3298724;1.0172124;1.204667;0.0;0
406.0659;309.76178;351.12262;89.91508;9.004113;0.014773214;1.8610171;1.8887362;0.35495654;616.2938;966.65125;842.06226;91.10612;0.7878376;0.67562574;0.6037142;0.047554318;0.37785453;1.2132119;0.0;0
142.16087;326.24228;396.8742;98.96475;2.947839;0.61256844;0.18271893;0.2152904;0.29929033;844.2054;712.9842;896.2949;7.8422585;1.3389193;1.3139741;0.32156566;1.6347611;1.105396;0.77122146;0.0;0
200.3909;183.28949;563.47986;58.434113;1.2205563;1.3422372;1.8943472;0.8784657;1.8790126;715.9253;140.58238;705.11316;79.398346;5.8574653;0.26657176;1.1214054;1.7851489;0.2813477;0.8840686;0.0;0
151.91656;196.82468;340.18365;70.45696;0.65687;1.7751063;0.29199553;1.3616413;1.1210268;998.3114;979.3195;630.43054;98.647835;5.5087333;1.0984162;1.0044103;1.099813;0.5217968;0.8369683;0.0;0
812.1884;902.4557;693.0214;25.244797;1.9879581;1.152274;0.076435186;0.82171583;0.70578635;10.701746;805.9293;25.422823;83.68295;1.554738;0.68933696;0.96421444;0.5026375;1.5851071;1.2042667;0.0;0
707.8247;786.0547;651.2466;29.075632;2.228853;1.0858842;1.1315838;0.7060342;1.7833265;198.21858;271.94278;122.427284;40.622513;6.0198426;1.9988557;0.51010317;0.35690132;1.9887197;1.1475284;0.0;0
535.04156;351.03293;513.774;85.091866;8.887927;0.94592637;0.23616017;1.3938935;0.58676356;96.22329;987.4482;148.6305;23.349493;6.3260875;0.40876955;0.21311373;1.4457432;0.70289564;1.2144302;0.0;0
380.62415;948.1671;63.4335;39.884567;9.249161;1.3601774;0.06734214;1.2153181;0.13714744;666.95465;88.84754;266.5725;16.17856;0.83894086;0.23017941;0.24974827;0.4366911;0.9507113;0.76916915;0.0;0
671.8093;246.5335;937.17725;82.261154;2.3123982;1.598281;1.3389766;0.5722529;0.7956559;432.6963;940.45264;894.3089;36.81319;7.2594376;0.9165281;0.7172303;1.0269206;0.8877227;1.0527973;0.0;0
